TimeSeries ID,request_count.cloud_run_revision.ALIGN_RATE.REDUCE_SUM.metric.type="run.googleapis.com/request_count" resource.type="cloud_run_revision" AND resource.labels."location"="us-central1" AND resource.labels."project_id"="llm-workload-characterization2" AND resource.labels."service_name"="ollama-gemma".60s.project_id:llm-workload-characterization2.response_code_class:2xx,request_count.cloud_run_revision.ALIGN_RATE.REDUCE_SUM.metric.type="run.googleapis.com/request_count" resource.type="cloud_run_revision" AND resource.labels."location"="us-central1" AND resource.labels."project_id"="llm-workload-characterization2" AND resource.labels."service_name"="ollama-gemma".60s.project_id:llm-workload-characterization2.response_code_class:5xx
response_code_class,2xx,5xx
project_id,llm-workload-characterization2,llm-workload-characterization2
Sun May 25 2025 21:21:00 GMT+0300 (GMT+03:00),0.6333333333333333,0
Sun May 25 2025 21:22:00 GMT+0300 (GMT+03:00),0.65,0
Sun May 25 2025 21:23:00 GMT+0300 (GMT+03:00),8.016666666666667,0.1
Sun May 25 2025 21:24:00 GMT+0300 (GMT+03:00),6.4,0.06666666666666667
Sun May 25 2025 21:25:00 GMT+0300 (GMT+03:00),0.7666666666666667,0
Sun May 25 2025 21:26:00 GMT+0300 (GMT+03:00),0.65,0
Sun May 25 2025 21:27:00 GMT+0300 (GMT+03:00),0.65,0
Sun May 25 2025 21:28:00 GMT+0300 (GMT+03:00),6.266666666666667,0.03333333333333333
Sun May 25 2025 21:29:00 GMT+0300 (GMT+03:00),7.866666666666666,0.1
Sun May 25 2025 21:30:00 GMT+0300 (GMT+03:00),1.1,0
Sun May 25 2025 21:31:00 GMT+0300 (GMT+03:00),0.6166666666666667,0
Sun May 25 2025 21:32:00 GMT+0300 (GMT+03:00),0.7,0
Sun May 25 2025 21:33:00 GMT+0300 (GMT+03:00),4.65,0.05
Sun May 25 2025 21:34:00 GMT+0300 (GMT+03:00),8.883333333333333,0.1
Sun May 25 2025 21:35:00 GMT+0300 (GMT+03:00),1.5666666666666667,0.016666666666666666
Sun May 25 2025 21:36:00 GMT+0300 (GMT+03:00),0.6833333333333333,0
Sun May 25 2025 21:37:00 GMT+0300 (GMT+03:00),0.15,0
Sun May 25 2025 21:38:00 GMT+0300 (GMT+03:00),0,0
Sun May 25 2025 21:39:00 GMT+0300 (GMT+03:00),0,0
Sun May 25 2025 21:40:00 GMT+0300 (GMT+03:00),0,0
Sun May 25 2025 21:41:00 GMT+0300 (GMT+03:00),0,0
Sun May 25 2025 21:42:00 GMT+0300 (GMT+03:00),0.21666666666666667,0
Sun May 25 2025 21:43:00 GMT+0300 (GMT+03:00),0.5666666666666667,0
Sun May 25 2025 21:44:00 GMT+0300 (GMT+03:00),0.5333333333333333,0
Sun May 25 2025 21:45:00 GMT+0300 (GMT+03:00),0.5333333333333333,0
Sun May 25 2025 21:46:00 GMT+0300 (GMT+03:00),0.5166666666666667,0
Sun May 25 2025 21:47:00 GMT+0300 (GMT+03:00),8.65,5.066666666666666
Sun May 25 2025 21:48:00 GMT+0300 (GMT+03:00),1.3333333333333333,0.05
