TimeSeries ID,request_latencies.cloud_run_revision.ALIGN_DELTA.REDUCE_PERCENTILE_95.metric.type="run.googleapis.com/request_latencies" resource.type="cloud_run_revision" AND resource.labels."location"="us-central1" AND resource.labels."project_id"="llm-workload-characterization2" AND resource.labels."service_name"="ollama-gemma".project_id:llm-workload-characterization2.service_name:ollama-gemma
project_id,llm-workload-characterization2
service_name,ollama-gemma
Sun May 25 2025 23:09:00 GMT+0300 (GMT+03:00),322207.18357989343
Sun May 25 2025 23:10:00 GMT+0300 (GMT+03:00),320360.9356794815
Sun May 25 2025 23:11:00 GMT+0300 (GMT+03:00),321076.7117885643
Sun May 25 2025 23:12:00 GMT+0300 (GMT+03:00),323442.5264158759
Sun May 25 2025 23:13:00 GMT+0300 (GMT+03:00),323441.63217605517
Sun May 25 2025 23:14:00 GMT+0300 (GMT+03:00),321821.52290736296
Sun May 25 2025 23:15:00 GMT+0300 (GMT+03:00),320508.63551151444
Sun May 25 2025 23:16:00 GMT+0300 (GMT+03:00),319523.9699646281
Sun May 25 2025 23:17:00 GMT+0300 (GMT+03:00),323432.4893293097
Sun May 25 2025 23:18:00 GMT+0300 (GMT+03:00),323455.0448320349
Sun May 25 2025 23:19:00 GMT+0300 (GMT+03:00),322862.6015845397
Sun May 25 2025 23:20:00 GMT+0300 (GMT+03:00),321985.633831844
Sun May 25 2025 23:21:00 GMT+0300 (GMT+03:00),321524.07185674104
Sun May 25 2025 23:22:00 GMT+0300 (GMT+03:00),323381.991439282
Sun May 25 2025 23:23:00 GMT+0300 (GMT+03:00),323459.6811065785
Sun May 25 2025 23:24:00 GMT+0300 (GMT+03:00),323130.3075300994
Sun May 25 2025 23:25:00 GMT+0300 (GMT+03:00),323033.8261882069
Sun May 25 2025 23:26:00 GMT+0300 (GMT+03:00),322388.45155557024
Sun May 25 2025 23:27:00 GMT+0300 (GMT+03:00),322814.19386519963
Sun May 25 2025 23:28:00 GMT+0300 (GMT+03:00),323458.0416368035
Sun May 25 2025 23:29:00 GMT+0300 (GMT+03:00),323367.3419379588
Sun May 25 2025 23:30:00 GMT+0300 (GMT+03:00),322908.75778205
Sun May 25 2025 23:31:00 GMT+0300 (GMT+03:00),322829.63287203235
Sun May 25 2025 23:32:00 GMT+0300 (GMT+03:00),322477.9666052872
Sun May 25 2025 23:33:00 GMT+0300 (GMT+03:00),323459.1154895061
Sun May 25 2025 23:34:00 GMT+0300 (GMT+03:00),323448.6982057554
Sun May 25 2025 23:35:00 GMT+0300 (GMT+03:00),323143.2811639942
Sun May 25 2025 23:36:00 GMT+0300 (GMT+03:00),322938.53597399214
Sun May 25 2025 23:37:00 GMT+0300 (GMT+03:00),323251.6323921265
Sun May 25 2025 23:42:00 GMT+0300 (GMT+03:00),34474.226359237044
Sun May 25 2025 23:43:00 GMT+0300 (GMT+03:00),89559.87595449528
Sun May 25 2025 23:44:00 GMT+0300 (GMT+03:00),147682.22890842985
Sun May 25 2025 23:45:00 GMT+0300 (GMT+03:00),197962.53201230522
Sun May 25 2025 23:46:00 GMT+0300 (GMT+03:00),263967.67501757626
Sun May 25 2025 23:47:00 GMT+0300 (GMT+03:00),323240.5997249345
Sun May 25 2025 23:48:00 GMT+0300 (GMT+03:00),323462.63215217355
Sun May 25 2025 23:49:00 GMT+0300 (GMT+03:00),323462.63215217355
Sun May 25 2025 23:50:00 GMT+0300 (GMT+03:00),323459.77528888476
Sun May 25 2025 23:51:00 GMT+0300 (GMT+03:00),323064.9787582387
Sun May 25 2025 23:52:00 GMT+0300 (GMT+03:00),323187.84176699596
Sun May 25 2025 23:53:00 GMT+0300 (GMT+03:00),323462.63215217355
Sun May 25 2025 23:54:00 GMT+0300 (GMT+03:00),323462.63215217355
Sun May 25 2025 23:55:00 GMT+0300 (GMT+03:00),323462.63215217355
Sun May 25 2025 23:56:00 GMT+0300 (GMT+03:00),323331.3434125887
Sun May 25 2025 23:57:00 GMT+0300 (GMT+03:00),322890.8908668847
Sun May 25 2025 23:58:00 GMT+0300 (GMT+03:00),323459.8610483831
Sun May 25 2025 23:59:00 GMT+0300 (GMT+03:00),323462.63215217355
Mon May 26 2025 00:00:00 GMT+0300 (GMT+03:00),323462.63215217355
Mon May 26 2025 00:01:00 GMT+0300 (GMT+03:00),323415.5939891058
Mon May 26 2025 00:02:00 GMT+0300 (GMT+03:00),321985.633831844
Mon May 26 2025 00:03:00 GMT+0300 (GMT+03:00),323449.1127167472
Mon May 26 2025 00:04:00 GMT+0300 (GMT+03:00),323462.63215217355
Mon May 26 2025 00:05:00 GMT+0300 (GMT+03:00),323462.63215217355
Mon May 26 2025 00:06:00 GMT+0300 (GMT+03:00),323445.45775309997
Mon May 26 2025 00:07:00 GMT+0300 (GMT+03:00),322770.28918951907
Mon May 26 2025 00:08:00 GMT+0300 (GMT+03:00),323419.3325271476
Mon May 26 2025 00:09:00 GMT+0300 (GMT+03:00),323462.63215217355
Mon May 26 2025 00:10:00 GMT+0300 (GMT+03:00),323462.63215217355
Mon May 26 2025 00:11:00 GMT+0300 (GMT+03:00),323462.63215217355
Mon May 26 2025 00:12:00 GMT+0300 (GMT+03:00),323083.9146341403
Mon May 26 2025 00:13:00 GMT+0300 (GMT+03:00),323413.8633397099
