TimeSeries ID,container/billable_instance_time.cloud_run_revision.ALIGN_RATE.REDUCE_SUM.metric.type="run.googleapis.com/container/billable_instance_time" resource.type="cloud_run_revision" AND resource.labels."location"="us-central1" AND resource.labels."project_id"="llm-workload-characterization2" AND resource.labels."service_name"="ollama-gemma".+60s.project_id:llm-workload-characterization2.service_name:ollama-gemma
project_id,llm-workload-characterization2
service_name,ollama-gemma
Sun May 25 2025 23:51:00 GMT+0300 (GMT+03:00),5.062201927128687
Sun May 25 2025 23:52:00 GMT+0300 (GMT+03:00),5.050149086809627
Sun May 25 2025 23:53:00 GMT+0300 (GMT+03:00),5.060646068986656
Sun May 25 2025 23:54:00 GMT+0300 (GMT+03:00),5.041171159688141
Sun May 25 2025 23:55:00 GMT+0300 (GMT+03:00),5.042835265221644
Sun May 25 2025 23:56:00 GMT+0300 (GMT+03:00),5.052166513839681
Sun May 25 2025 23:57:00 GMT+0300 (GMT+03:00),5.050689195236495
Sun May 25 2025 23:58:00 GMT+0300 (GMT+03:00),4.290058677804579
Sun May 25 2025 23:59:00 GMT+0300 (GMT+03:00),5.0463843188678466
Mon May 26 2025 00:00:00 GMT+0300 (GMT+03:00),5.055676823935937
Mon May 26 2025 00:01:00 GMT+0300 (GMT+03:00),5.045973678219585
Mon May 26 2025 00:02:00 GMT+0300 (GMT+03:00),5.03977177707596
Mon May 26 2025 00:03:00 GMT+0300 (GMT+03:00),5.052581366506335
Mon May 26 2025 00:04:00 GMT+0300 (GMT+03:00),5.053536301779968
Mon May 26 2025 00:05:00 GMT+0300 (GMT+03:00),5.026340928788341
Mon May 26 2025 00:06:00 GMT+0300 (GMT+03:00),5.065970610142783
Mon May 26 2025 00:07:00 GMT+0300 (GMT+03:00),5.050342960962917
Mon May 26 2025 00:08:00 GMT+0300 (GMT+03:00),5.0515405589614
Mon May 26 2025 00:09:00 GMT+0300 (GMT+03:00),5.018094186230155
Mon May 26 2025 00:10:00 GMT+0300 (GMT+03:00),5.055577814928196
Mon May 26 2025 00:11:00 GMT+0300 (GMT+03:00),5.037583908134063
Mon May 26 2025 00:12:00 GMT+0300 (GMT+03:00),5.051312351068373
Mon May 26 2025 00:13:00 GMT+0300 (GMT+03:00),5.057293412384934
Mon May 26 2025 00:14:00 GMT+0300 (GMT+03:00),5.040044003882273
Mon May 26 2025 00:15:00 GMT+0300 (GMT+03:00),5.048983222801447
Mon May 26 2025 00:16:00 GMT+0300 (GMT+03:00),5.050037930720646
Mon May 26 2025 00:17:00 GMT+0300 (GMT+03:00),5.032922131406364
Mon May 26 2025 00:18:00 GMT+0300 (GMT+03:00),5.041889164475469
Mon May 26 2025 00:19:00 GMT+0300 (GMT+03:00),5.053917687745828
Mon May 26 2025 00:20:00 GMT+0300 (GMT+03:00),4.625117190765862
Mon May 26 2025 00:21:00 GMT+0300 (GMT+03:00),5.07022051065093
Mon May 26 2025 00:22:00 GMT+0300 (GMT+03:00),5.04097236746699
Mon May 26 2025 00:23:00 GMT+0300 (GMT+03:00),5.0333373750512695
Mon May 26 2025 00:24:00 GMT+0300 (GMT+03:00),5.046080421799585
Mon May 26 2025 00:25:00 GMT+0300 (GMT+03:00),4.778968196166049
Mon May 26 2025 00:26:00 GMT+0300 (GMT+03:00),5.053458458685782
Mon May 26 2025 00:27:00 GMT+0300 (GMT+03:00),5.039135279885037
Mon May 26 2025 00:28:00 GMT+0300 (GMT+03:00),5.044862300281299
Mon May 26 2025 00:29:00 GMT+0300 (GMT+03:00),5.058988348389721
Mon May 26 2025 00:30:00 GMT+0300 (GMT+03:00),5.038906094999462
Mon May 26 2025 00:31:00 GMT+0300 (GMT+03:00),5.054589938756787
Mon May 26 2025 00:32:00 GMT+0300 (GMT+03:00),5.035756519589995
Mon May 26 2025 00:33:00 GMT+0300 (GMT+03:00),5.041880798634702
Mon May 26 2025 00:34:00 GMT+0300 (GMT+03:00),5.0464674519372545
Mon May 26 2025 00:35:00 GMT+0300 (GMT+03:00),5.047767071467691
Mon May 26 2025 00:36:00 GMT+0300 (GMT+03:00),5.039677624173237
Mon May 26 2025 00:37:00 GMT+0300 (GMT+03:00),5.06178192131938
Mon May 26 2025 00:38:00 GMT+0300 (GMT+03:00),5.050324259763389
Mon May 26 2025 00:39:00 GMT+0300 (GMT+03:00),5.039176363733229
Mon May 26 2025 00:40:00 GMT+0300 (GMT+03:00),5.056216250086739
Mon May 26 2025 00:41:00 GMT+0300 (GMT+03:00),5.0485457900851545
Mon May 26 2025 00:42:00 GMT+0300 (GMT+03:00),5.043882528474509
Mon May 26 2025 00:43:00 GMT+0300 (GMT+03:00),5.065552516985553
Mon May 26 2025 00:44:00 GMT+0300 (GMT+03:00),5.049941771328304
Mon May 26 2025 00:45:00 GMT+0300 (GMT+03:00),5.040401303310621
Mon May 26 2025 00:46:00 GMT+0300 (GMT+03:00),5.051104011187332
Mon May 26 2025 00:47:00 GMT+0300 (GMT+03:00),5.0509769006235725
Mon May 26 2025 00:48:00 GMT+0300 (GMT+03:00),5.043224391060358
Mon May 26 2025 00:49:00 GMT+0300 (GMT+03:00),5.0522804644235295
Mon May 26 2025 00:50:00 GMT+0300 (GMT+03:00),4.291282983721612
Mon May 26 2025 00:51:00 GMT+0300 (GMT+03:00),4.816205635011708
Mon May 26 2025 00:52:00 GMT+0300 (GMT+03:00),4.458811768113022
Mon May 26 2025 00:53:00 GMT+0300 (GMT+03:00),5.048981150846703
Mon May 26 2025 00:54:00 GMT+0300 (GMT+03:00),5.029202358815928
Mon May 26 2025 00:55:00 GMT+0300 (GMT+03:00),5.053686023242032
Mon May 26 2025 00:56:00 GMT+0300 (GMT+03:00),5.055072724271303
Mon May 26 2025 00:57:00 GMT+0300 (GMT+03:00),5.043503960629156
Mon May 26 2025 00:58:00 GMT+0300 (GMT+03:00),5.031769364104851
Mon May 26 2025 00:59:00 GMT+0300 (GMT+03:00),5.048188856533792
