TimeSeries ID,container/billable_instance_time.cloud_run_revision.ALIGN_RATE.REDUCE_SUM.metric.type="run.googleapis.com/container/billable_instance_time" resource.type="cloud_run_revision" AND resource.labels."location"="us-central1" AND resource.labels."project_id"="llm-workload-characterization3" AND resource.labels."service_name"="ollama-llama".+60s.project_id:llm-workload-characterization3.service_name:ollama-llama
service_name,ollama-llama
project_id,llm-workload-characterization3
Sun May 25 2025 22:35:00 GMT+0300 (GMT+03:00),5.028301858271456
Sun May 25 2025 22:36:00 GMT+0300 (GMT+03:00),5.011848307499713
Sun May 25 2025 22:37:00 GMT+0300 (GMT+03:00),5.025234896158691
Sun May 25 2025 22:38:00 GMT+0300 (GMT+03:00),5.041119102136084
Sun May 25 2025 22:39:00 GMT+0300 (GMT+03:00),5.022923200180352
Sun May 25 2025 22:40:00 GMT+0300 (GMT+03:00),5.023818668073667
Sun May 25 2025 22:41:00 GMT+0300 (GMT+03:00),4.220057236626174
Sun May 25 2025 22:42:00 GMT+0300 (GMT+03:00),5.030038655400616
Sun May 25 2025 22:43:00 GMT+0300 (GMT+03:00),5.013091690054595
Sun May 25 2025 22:44:00 GMT+0300 (GMT+03:00),5.0491039913655795
Sun May 25 2025 22:45:00 GMT+0300 (GMT+03:00),5.011859684441394
Sun May 25 2025 22:46:00 GMT+0300 (GMT+03:00),5.032046879884365
Sun May 25 2025 22:47:00 GMT+0300 (GMT+03:00),5.0382389818389735
Sun May 25 2025 22:48:00 GMT+0300 (GMT+03:00),5.023192169255223
Sun May 25 2025 22:49:00 GMT+0300 (GMT+03:00),5.010965120960161
Sun May 25 2025 22:50:00 GMT+0300 (GMT+03:00),5.027030188306829
Sun May 25 2025 22:51:00 GMT+0300 (GMT+03:00),5.029584951787608
Sun May 25 2025 22:52:00 GMT+0300 (GMT+03:00),5.043230485138277
Sun May 25 2025 22:53:00 GMT+0300 (GMT+03:00),5.0306663320888525
Sun May 25 2025 22:54:00 GMT+0300 (GMT+03:00),5.009740371656457
Sun May 25 2025 22:55:00 GMT+0300 (GMT+03:00),5.024215977729
Sun May 25 2025 22:56:00 GMT+0300 (GMT+03:00),5.037740828985504
Sun May 25 2025 22:57:00 GMT+0300 (GMT+03:00),5.028185570929661
Sun May 25 2025 22:58:00 GMT+0300 (GMT+03:00),5.033841462647615
Sun May 25 2025 22:59:00 GMT+0300 (GMT+03:00),5.034406603120624
Sun May 25 2025 23:00:00 GMT+0300 (GMT+03:00),5.004542393776804
Sun May 25 2025 23:01:00 GMT+0300 (GMT+03:00),5.025065690604364
Sun May 25 2025 23:02:00 GMT+0300 (GMT+03:00),5.032923016027538
Sun May 25 2025 23:03:00 GMT+0300 (GMT+03:00),4.819502375573271
Sun May 25 2025 23:04:00 GMT+0300 (GMT+03:00),5.011952449634797
Sun May 25 2025 23:05:00 GMT+0300 (GMT+03:00),5.024471051624277
Sun May 25 2025 23:06:00 GMT+0300 (GMT+03:00),5.021670717594194
Sun May 25 2025 23:07:00 GMT+0300 (GMT+03:00),4.541225163973104
Sun May 25 2025 23:08:00 GMT+0300 (GMT+03:00),5.026228583882585
Sun May 25 2025 23:09:00 GMT+0300 (GMT+03:00),5.0257769623416
Sun May 25 2025 23:10:00 GMT+0300 (GMT+03:00),5.021795847992992
Sun May 25 2025 23:11:00 GMT+0300 (GMT+03:00),5.041823784807942
Sun May 25 2025 23:12:00 GMT+0300 (GMT+03:00),5.0264344133063785
Sun May 25 2025 23:13:00 GMT+0300 (GMT+03:00),5.019210301451009
Sun May 25 2025 23:14:00 GMT+0300 (GMT+03:00),5.034176512610005
Sun May 25 2025 23:15:00 GMT+0300 (GMT+03:00),4.466178492873769
Sun May 25 2025 23:16:00 GMT+0300 (GMT+03:00),5.009278932816232
Sun May 25 2025 23:17:00 GMT+0300 (GMT+03:00),5.027679874550025
Sun May 25 2025 23:18:00 GMT+0300 (GMT+03:00),5.031289684889634
Sun May 25 2025 23:19:00 GMT+0300 (GMT+03:00),5.043049232118452
Sun May 25 2025 23:20:00 GMT+0300 (GMT+03:00),5.038788144651456
Sun May 25 2025 23:21:00 GMT+0300 (GMT+03:00),5.01049412895724
Sun May 25 2025 23:22:00 GMT+0300 (GMT+03:00),5.037829510286974
Sun May 25 2025 23:23:00 GMT+0300 (GMT+03:00),5.029751162267045
