TimeSeries ID,request_latencies.cloud_run_revision.ALIGN_DELTA.REDUCE_PERCENTILE_95.metric.type="run.googleapis.com/request_latencies" resource.type="cloud_run_revision" AND resource.labels."location"="us-central1" AND resource.labels."project_id"="llm-workload-characterization3" AND resource.labels."service_name"="ollama-llama".project_id:llm-workload-characterization3.service_name:ollama-llama
service_name,ollama-llama
project_id,llm-workload-characterization3
Sun May 25 2025 23:50:00 GMT+0300 (GMT+03:00),323462.63215217355
Sun May 25 2025 23:51:00 GMT+0300 (GMT+03:00),323454.8991766745
Sun May 25 2025 23:52:00 GMT+0300 (GMT+03:00),323422.7132786512
Sun May 25 2025 23:57:00 GMT+0300 (GMT+03:00),50473.71481255897
Sun May 25 2025 23:58:00 GMT+0300 (GMT+03:00),107590.93155370964
Sun May 25 2025 23:59:00 GMT+0300 (GMT+03:00),163093.5470417979
Mon May 26 2025 00:00:00 GMT+0300 (GMT+03:00),228818.2221276898
Mon May 26 2025 00:01:00 GMT+0300 (GMT+03:00),286134.8564202083
Mon May 26 2025 00:02:00 GMT+0300 (GMT+03:00),323432.90927575825
Mon May 26 2025 00:03:00 GMT+0300 (GMT+03:00),323442.3064872149
Mon May 26 2025 00:04:00 GMT+0300 (GMT+03:00),322394.16528214794
Mon May 26 2025 00:05:00 GMT+0300 (GMT+03:00),322317.95845391817
Mon May 26 2025 00:06:00 GMT+0300 (GMT+03:00),321551.2225611588
Mon May 26 2025 00:07:00 GMT+0300 (GMT+03:00),323411.1089549528
Mon May 26 2025 00:08:00 GMT+0300 (GMT+03:00),323450.8788498898
Mon May 26 2025 00:09:00 GMT+0300 (GMT+03:00),322685.264615158
Mon May 26 2025 00:10:00 GMT+0300 (GMT+03:00),321947.7620800407
Mon May 26 2025 00:11:00 GMT+0300 (GMT+03:00),321570.2280542513
Mon May 26 2025 00:12:00 GMT+0300 (GMT+03:00),323400.7220429382
Mon May 26 2025 00:13:00 GMT+0300 (GMT+03:00),323458.2837763532
Mon May 26 2025 00:14:00 GMT+0300 (GMT+03:00),322871.8328240418
Mon May 26 2025 00:15:00 GMT+0300 (GMT+03:00),322610.51773659885
Mon May 26 2025 00:16:00 GMT+0300 (GMT+03:00),322196.6335918911
Mon May 26 2025 00:17:00 GMT+0300 (GMT+03:00),323318.53475506825
Mon May 26 2025 00:18:00 GMT+0300 (GMT+03:00),323459.14592482423
Mon May 26 2025 00:19:00 GMT+0300 (GMT+03:00),323393.93455587915
Mon May 26 2025 00:20:00 GMT+0300 (GMT+03:00),322656.99670472107
Mon May 26 2025 00:21:00 GMT+0300 (GMT+03:00),322237.0378012618
Mon May 26 2025 00:22:00 GMT+0300 (GMT+03:00),322546.5192699438
Mon May 26 2025 00:23:00 GMT+0300 (GMT+03:00),323456.5994837447
Mon May 26 2025 00:24:00 GMT+0300 (GMT+03:00),323438.8095986199
Mon May 26 2025 00:25:00 GMT+0300 (GMT+03:00),323178.59401364863
Mon May 26 2025 00:26:00 GMT+0300 (GMT+03:00),322970.2993787304
Mon May 26 2025 00:27:00 GMT+0300 (GMT+03:00),321951.2850336968
Mon May 26 2025 00:28:00 GMT+0300 (GMT+03:00),323448.77863257454
Mon May 26 2025 00:29:00 GMT+0300 (GMT+03:00),323462.63215217355
Mon May 26 2025 00:30:00 GMT+0300 (GMT+03:00),323462.63215217355
Mon May 26 2025 00:31:00 GMT+0300 (GMT+03:00),323446.0366654283
Mon May 26 2025 00:32:00 GMT+0300 (GMT+03:00),323462.63215217355
