TimeSeries ID,request_latencies.cloud_run_revision.ALIGN_DELTA.REDUCE_PERCENTILE_50.metric.type="run.googleapis.com/request_latencies" resource.type="cloud_run_revision" AND resource.labels."location"="us-central1" AND resource.labels."project_id"="llm-workload-characterization" AND resource.labels."service_name"="ollama-gemma".project_id:llm-workload-characterization.service_name:ollama-gemma
Fri May 23 2025 19:10:00 GMT+0300 (GMT+03:00),302292.3228941165
Fri May 23 2025 19:11:00 GMT+0300 (GMT+03:00),308587.1490688544
Fri May 23 2025 19:12:00 GMT+0300 (GMT+03:00),303173.3394360675
Fri May 23 2025 19:13:00 GMT+0300 (GMT+03:00),310041.6578133731
Fri May 23 2025 19:14:00 GMT+0300 (GMT+03:00),310169.6472692075
Fri May 23 2025 19:15:00 GMT+0300 (GMT+03:00),308465.418438058
Fri May 23 2025 19:16:00 GMT+0300 (GMT+03:00),306477.1514683836
Fri May 23 2025 19:17:00 GMT+0300 (GMT+03:00),308587.1490688544
Fri May 23 2025 19:18:00 GMT+0300 (GMT+03:00),309832.0476531322
Fri May 23 2025 19:19:00 GMT+0300 (GMT+03:00),310169.6472692075
Fri May 23 2025 19:20:00 GMT+0300 (GMT+03:00),307329.2658839584
Fri May 23 2025 19:21:00 GMT+0300 (GMT+03:00),304728.0745100986
Fri May 23 2025 19:22:00 GMT+0300 (GMT+03:00),308641.71797231486
Fri May 23 2025 19:23:00 GMT+0300 (GMT+03:00),302350.24439687456
Fri May 23 2025 19:24:00 GMT+0300 (GMT+03:00),310161.7488824678
Fri May 23 2025 19:25:00 GMT+0300 (GMT+03:00),308826.9215234534
Fri May 23 2025 19:26:00 GMT+0300 (GMT+03:00),307356.31713524647
Fri May 23 2025 19:27:00 GMT+0300 (GMT+03:00),309392.27973219194
Fri May 23 2025 19:28:00 GMT+0300 (GMT+03:00),306141.4700319451
