timestamp,latency_p99
Mon May 26 2025 00:47:00 GMT+0300 (GMT+03:00),324314.0782427165
Mon May 26 2025 00:48:00 GMT+0300 (GMT+03:00),324643.8908778687
Mon May 26 2025 00:49:00 GMT+0300 (GMT+03:00),324635.3466080142
Mon May 26 2025 00:50:00 GMT+0300 (GMT+03:00),324486.6843209354
Mon May 26 2025 00:51:00 GMT+0300 (GMT+03:00),324425.8919263015
Mon May 26 2025 00:52:00 GMT+0300 (GMT+03:00),324283.1867745789
Mon May 26 2025 00:53:00 GMT+0300 (GMT+03:00),324643.2983600027
Mon May 26 2025 00:54:00 GMT+0300 (GMT+03:00),324638.8403036185
Mon May 26 2025 00:55:00 GMT+0300 (GMT+03:00),324610.6626647934
Mon May 26 2025 00:56:00 GMT+0300 (GMT+03:00),324583.4132305413
Mon May 26 2025 00:57:00 GMT+0300 (GMT+03:00),324629.46082523395
